County_FIPS,Medicaid,SVI,YPLL,Unemp,Covid_last_14,Cum_Covid_death_in_June,Cum_Covid_death_in_July,Cum_Covid_death_in_August
48383,158.71891164174875,0.0036209559799697793,8500.241558457017,11.0,25.98077422707197,0.0,961.2886464016628,4312.808521693946
48385,250.18434636047616,0.003428148563082886,8500.241558457017,8.0,376.5932792584009,0.0,0.0,2404.4032444959444
48391,332.07724917569476,0.0038917059637241587,8973.0,9.4,43.177892918825556,0.0,0.0,2806.5630397236614
48403,315.4481640537418,0.0035102016737153983,12162.0,12.5,18.971732119142477,265.6042496679947,796.8127490039841,2561.1838360842344
48405,349.6418599004492,0.003970478800420916,13405.0,9.1,182.10513536481727,2549.471895107442,6373.679737768604,10889.887094816075
48411,284.96359132197284,0.004066016582467557,7928.0,5.0,198.18331957060278,0.0,0.0,0.0
48415,204.42707624650987,0.0038650662556497075,7197.0,9.7,431.06028857091536,0.0,149.6737113093456,443.0341854756631
48421,177.4863124962397,0.0032026217210210867,8500.241558457017,3.3,165.4533421575116,0.0,0.0,0.0
48425,182.85395586009082,0.003583983521177953,8676.0,7.6,87.64241893076249,0.0,0.0,295.7931638913234
48455,310.86925496863387,0.0037475013886661477,12811.0,9.0,47.778308647873864,0.0,68.25472663981981,907.7878643096034
48461,204.83754692122207,0.0035303316796586313,7760.0,7.7,82.03445447087778,0.0,136.7240907847963,984.4134536505333
48475,243.82851687402444,0.0036170990101502746,10885.0,9.0,41.67361226871145,0.0,133.35555925987666,391.7319553258876
48481,327.5754950603348,0.0040945594771132025,8482.0,7.6,247.85831167581097,64.97256713831938,375.3970545769564,2724.035037058427
48055,296.7703787601186,0.004493967757941153,8696.0,7.4,297.72810553316236,38.933675338952,558.8127519237815,2583.3638695492855
48105,213.62586605080833,0.0034225052714934915,9709.0,10.0,0.0,0.0,866.0508083140877,4387.990762124711
48115,390.9776584195189,0.004683212528247694,9353.0,9.9,997.8001257071024,652.1055939660591,1013.5135135135135,2404.1483343808923
48137,471.48503670242803,0.0033642117902246598,8500.241558457017,4.2,1708.0745341614909,0.0,0.0,310.5590062111801
48165,264.7073752601391,0.004147674823171391,6046.0,6.7,260.56206960729577,0.0,0.0,516.4712451144612
48273,404.05357354509897,0.004923331810736601,9351.0,9.6,143.41590612777054,257.496740547588,417.2099087353325,1952.411994784876
48291,292.7425446383947,0.004465955045799836,10089.0,11.7,192.70225234926716,171.16494179258436,412.6095285596073,1671.975424795112
48313,224.79061123698477,0.005180255751063054,9957.0,8.5,161.01932231867823,0.0,0.0,637.0764491739009
48329,155.29891751390122,0.004061389676719299,7022.0,9.7,132.89449873326095,467.1100253347811,893.503438291712,1776.2622149837134
48345,374.2424242424243,0.003373871825852344,8500.241558457017,5.1,83.33333333333334,0.0,0.0,0.0
48409,317.48021198043676,0.0039158965695243195,8714.0,11.1,131.8747190169339,0.0,109.39607372995653,1858.234677056796
48413,120.43094749861667,0.0034787814364139412,8500.241558457017,8.4,71.6075904045829,0.0,859.2910848549946,2184.031507339778
48439,253.19114575552697,0.004386670794488342,6413.0,8.8,217.2160483991791,504.3959258316825,932.4071409716458,1672.6634530550316
48443,147.61012183692597,0.0032915716592065744,8500.241558457017,5.8,0.0,0.0,0.0,0.0
48449,393.83761276891045,0.004354838604686951,7249.0,8.2,0.0,476.3358778625954,1129.7709923664122,2781.679389312977
48457,243.7162320883251,0.00439399375649639,10513.0,11.5,101.51347360649686,0.0,13.842746400885936,364.52565522332964
48471,129.7900411246809,0.005455871038782103,6788.0,8.0,605.7200805799564,1814.4194268956162,3102.6024036946187,4936.207534500007
48473,237.05541824500662,0.004414761458019066,6657.0,8.8,161.09763602794774,0.0,39.82188755747023,336.6759584404301
48495,236.74951764839406,0.0038058386287583104,10591.0,11.8,112.35955056179776,0.0,62.421972534332085,449.43820224719104
48003,247.6732035673495,0.0038569783176284115,7138.0,10.0,80.1924619085806,0.0,417.00080192461905,1598.503074044373
48013,291.2119257201657,0.004215669413705536,7754.0,9.9,1077.1606748382303,218.95099016675462,453.54133677399176,1673.4111391316246
48017,435.8441558441558,0.004252095369615405,9062.0,5.6,214.2857142857143,114.28571428571429,785.7142857142858,2557.1428571428573
48025,292.50589729631645,0.0054988969828674295,8267.0,11.7,199.6007984031936,0.0,141.25594963918317,1587.594042683863
48069,439.4543039961367,0.004091082949651937,7875.0,4.1,132.80212483399734,1168.6586985391766,1660.0265604249666,3266.932270916335
48079,370.9014434566485,0.004290715356536256,13380.0,9.1,175.2541184717841,0.0,0.0,385.55906063792503
48095,290.802374441406,0.005141240734387976,8500.241558457017,5.1,2457.813646368305,0.0,110.05135730007336,220.10271460014673
48101,827.1556769410847,0.003933436066192243,8500.241558457017,5.3,357.653791130186,3791.130185979971,6366.237482117311,10801.144492131616
48103,178.14164155627572,0.0035649998003717365,7137.0,17.9,0.0,3627.267041901188,8963.935793204086,10256.410256410256
48113,338.945528555457,0.005958337320647115,6851.0,8.9,190.20943147376073,596.6952961014086,1191.5693169762583,2162.271069498345
